geoid,county,state,year,geometry,total_pop,plumbing,percent_lacking_plumbing,name,adi,financial_strength,economic_hardship_and_inequality,educational_attainment
49053,Washington County, Utah,2022,,197680,82,0.0414811817078106,"Washington County, Utah",75.88525615987871,125.01963017398788,81.35458062756588,114.24673404683058
26075,Jackson County, Michigan,2022,,160066,173,0.10808041682805844,"Jackson County, Michigan",96.0651806673702,98.6673423528275,98.23703590725907,116.92555310101707
55141,Wood County, Wisconsin,2022,,73993,63,0.08514318922060195,"Wood County, Wisconsin",93.78718451227026,93.96643965602566,90.60786622475752,117.99138603033558
72137,Toa Baja Municipio, Puerto Rico,2022,,72783,551,0.7570449143343914,"Toa Baja Municipio, Puerto Rico",145.8749218905864,75.24477853229719,152.95611189702367,78.67641660341481
50007,Chittenden County, Vermont,2022,,169301,0,0,"Chittenden County, Vermont",67.19106489054087,145.19644486950807,87.92586526741859,120.22802524073171
53007,Chelan County, Washington,2022,,79926,65,0.08132522583389634,"Chelan County, Washington",87.13505367810603,120.47407631247644,88.95614094427883,84.53053899715465
55073,Marathon County, Wisconsin,2022,,137958,66,0.0478406471534815,"Marathon County, Wisconsin",86.14765521695858,103.90685988471124,83.79641150138475,113.96042055073403
55131,Washington County, Wisconsin,2022,,137688,111,0.080617047237232,"Washington County, Wisconsin",70.74715712425038,121.91220063349071,73.97858438377419,124.10671942250846
72135,Toa Alta Municipio, Puerto Rico,2022,,66041,119,0.1801910934116685,"Toa Alta Municipio, Puerto Rico",135.8326779751032,81.84129392830623,139.9921625367503,83.11446570071156
42001,Adams County, Pennsylvania,2022,,106027,0,0,"Adams County, Pennsylvania",83.36008156222594,109.84152649115082,80.76466893269793,109.96450915163759
08014,Broomfield County, Colorado,2022,,76121,24,0.03152875027916081,"Broomfield County, Colorado",46.73234253374497,172.9846886253466,74.98878594618141,123.0604621015049
17093,Kendall County, Illinois,2022,,137254,0,0,"Kendall County, Illinois",65.68777758630304,136.13521211987137,71.79320489743448,114.32622636930876
25003,Berkshire County, Massachusetts,2022,,127859,205,0.16033286667344498,"Berkshire County, Massachusetts",87.6621753585936,116.62165194665326,99.86875603088174,118.62077209766449
42025,Carbon County, Pennsylvania,2022,,65460,0,0,"Carbon County, Pennsylvania",98.51858878926886,97.27494614599068,98.14118674102255,109.67794087563492
33011,Hillsborough County, New Hampshire,2022,,426594,238,0.05579075186242657,"Hillsborough County, New Hampshire",67.11556913079176,140.53183464634333,80.49809093157279,113.64864986204194
48485,Wichita County, Texas,2022,,129978,30,0.02308082906337995,"Wichita County, Texas",102.04428940101924,98.50754593287141,102.78761243816442,96.79514604255533
37037,Chatham County, North Carolina,2022,,79864,0,0,"Chatham County, North Carolina",75.94238075105726,127.78121077948288,80.52362306730984,105.0822313100929
22005,Ascension Parish, Louisiana,2022,,130458,0,0,"Ascension Parish, Louisiana",82.84427878148726,118.90416357824941,85.35868011034086,104.63296833218052
13117,Forsyth County, Georgia,2022,,267237,41,0.01534218689777238,"Forsyth County, Georgia",50.06889354545245,161.80896029325731,66.04346991779434,115.66116902166813
27037,Dakota County, Minnesota,2022,,443341,182,0.04105192165849763,"Dakota County, Minnesota",66.28121703675647,137.357035112391,78.14903114655763,118.51045947682712
47179,Washington County, Tennessee,2022,,136172,195,0.14320124548365304,"Washington County, Tennessee",96.51180104444055,104.09312664399394,101.55573038491863,109.00883732561891
05125,Saline County, Arkansas,2022,,127357,524,0.4114418524305692,"Saline County, Arkansas",86.8388886491812,105.67410832393634,85.50491813158112,112.79927517026174
13097,Douglas County, Georgia,2022,,147316,0,0,"Douglas County, Georgia",91.50458865095398,114.50033267159122,100.32007558114715,108.09553942702983
19153,Polk County, Iowa,2022,,501089,249,0.04969177132206055,"Polk County, Iowa",84.41849942968612,116.62883922574146,90.86773113219193,108.20647088966842
19049,Dallas County, Iowa,2022,,108016,54,0.04999259368982373,"Dallas County, Iowa",63.2369121312835,137.68429362320813,74.71128069266265,120.19656311226004
39119,Muskingum County, Ohio,2022,,86113,85,0.09870751222231255,"Muskingum County, Ohio",103.68731047294968,92.9685074171189,104.93697818027691,109.69495373893446
01003,Baldwin County, Alabama,2023,,253507,271,0.10690040117235422,"Baldwin County, Alabama",84.6231850697926,111.08644443350957,84.5991654990013,113.35999286591934
01069,Houston County, Alabama,2023,,108462,30,0.02765945676826907,"Houston County, Alabama",107.43603914661561,94.42305759202877,109.97964840550652,101.85377806275176
06037,Los Angeles County, California,2023,,9663345,5248,0.05430831663362946,"Los Angeles County, California",85.12137004962324,159.73895589933218,108.35646011889496,48.60632333459126
06087,Santa Cruz County, California,2023,,261547,187,0.07149766581149851,"Santa Cruz County, California",59.221300644822,186.17937436733237,92.71507887546134,83.1850990025232
06097,Sonoma County, California,2023,,481812,308,0.06392534847616912,"Sonoma County, California",64.51378038885832,167.67993209874996,88.99603324600214,89.9754959342381
06013,Contra Costa County, California,2023,,1155025,517,0.04476093591047813,"Contra Costa County, California",55.15314683437313,184.09162951214114,86.5024436699772,91.86631662007179
10001,Kent County, Delaware,2023,,189789,4,0.00210760370727492,"Kent County, Delaware",90.20902474143266,112.58677039729193,95.32091775723202,106.79744937619472
12017,Citrus County, Florida,2023,,166696,198,0.11877909487930124,"Citrus County, Florida",100.97053139426176,97.63275890661902,101.12428435745696,110.50304204925048
12071,Lee County, Florida,2023,,834573,1269,0.15205380476003896,"Lee County, Florida",88.06874528723489,119.17958879034467,94.311002753246,103.63992443954513
12101,Pasco County, Florida,2023,,632996,813,0.12843683056449015,"Pasco County, Florida",87.30202634232936,115.57638124224947,92.68709651428325,110.34843793527402
12033,Escambia County, Florida,2023,,326928,30,0.00917633240346498,"Escambia County, Florida",97.54039843393817,107.26396291162088,105.5159362103165,108.06038570891216
02090,Fairbanks North Star Borough, Alaska,2023,,94840,1786,1.883171657528469,"Fairbanks North Star Borough, Alaska",75.53931059682859,125.96497909672279,84.83397584587334,112.23358587586337
13185,Lowndes County, Georgia,2023,,120712,43,0.03562197627410696,"Lowndes County, Georgia",109.96000000559458,97.25379904421878,119.02112117131574,104.1692387822112
13127,Glynn County, Georgia,2023,,86172,53,0.06150489718237943,"Glynn County, Georgia",98.16305676748615,106.98524798545651,104.2410039481947,103.79186248038592
13051,Chatham County, Georgia,2023,,303655,315,0.10373614793104016,"Chatham County, Georgia",94.9100671749766,114.6190255612428,108.43545108986793,109.81484313654082
13179,Liberty County, Georgia,2023,,69210,0,0,"Liberty County, Georgia",104.65391118952603,98.81675974930948,114.45296797484366,112.56890054314658
13073,Columbia County, Georgia,2023,,165162,293,0.1774015814775796,"Columbia County, Georgia",76.11148162285467,124.15869404618537,82.76063167396958,117.18137938285727
17031,Cook County, Illinois,2023,,5087072,3694,0.07261544558441477,"Cook County, Illinois",92.29689553119567,128.89636336704746,112.23381578145192,92.93070083126827
01117,Shelby County, Alabama,2023,,233000,221,0.09484978540772532,"Shelby County, Alabama",71.5917656890261,126.33870218103073,76.47071936451174,118.49433759073001
01055,Etowah County, Alabama,2023,,103241,46,0.04455594192229831,"Etowah County, Alabama",110.2660491479438,88.61097098597243,106.61317325731211,95.82204919054216
01051,Elmore County, Alabama,2023,,90441,0,0,"Elmore County, Alabama",91.81604623183027,105.05044833905089,91.5850671486335,107.48684215718889
22017,Caddo Parish, Louisiana,2023,,226386,218,0.09629570733172546,"Caddo Parish, Louisiana",115.42679398974391,96.96813994214844,127.75632937100761,101.26261888249324
24005,Baltimore County, Maryland,2023,,844703,968,0.11459649131114724,"Baltimore County, Maryland",79.63327575244298,133.2543726691823,95.98715758834334,108.60237216979775
24025,Harford County, Maryland,2023,,264644,0,0,"Harford County, Maryland",66.3286595197178,140.40069669509475,79.80140232929377,119.51455509034922
24015,Cecil County, Maryland,2023,,105672,24,0.02271178741766977,"Cecil County, Maryland",81.35227621417107,124.00171830415312,89.96019155119276,110.21812291958028
25009,Essex County, Massachusetts,2023,,810089,704,0.0869040315323378,"Essex County, Massachusetts",71.1038419004473,154.47220112244355,94.7863684888864,100.3300415190267
25005,Bristol County, Massachusetts,2023,,581841,324,0.05568531609150953,"Bristol County, Massachusetts",88.57812858138544,129.06231088066235,102.18668922500403,90.96560617387809
25021,Norfolk County, Massachusetts,2023,,727473,959,0.13182619836062645,"Norfolk County, Massachusetts",50.2152348359475,180.82583108774134,84.50746622519677,114.12922326313836
26055,Grand Traverse County, Michigan,2023,,96421,57,0.05911575279244148,"Grand Traverse County, Michigan",81.40436423921835,114.69344687885703,86.18823244370569,121.28957134298884
26103,Marquette County, Michigan,2023,,66999,351,0.5238884162450186,"Marquette County, Michigan",92.23508428217552,99.15855917895169,94.32494324043881,123.8821246507352
26147,St. Clair County, Michigan,2023,,159874,489,0.30586586937213056,"St. Clair County, Michigan",93.50992976650065,100.75068929899638,93.72690700005232,115.36684161850299
27027,Clay County, Minnesota,2023,,66258,88,0.13281415074406108,"Clay County, Minnesota",85.19356646362547,115.5219448523626,95.16535848069881,118.4371743053749
28033,DeSoto County, Mississippi,2023,,193247,112,0.05795691524318618,"DeSoto County, Mississippi",85.53718417665372,113.51730783272852,87.76492942673146,110.08504325920109
34015,Gloucester County, New Jersey,2023,,308423,0,0,"Gloucester County, New Jersey",70.57221068214832,135.56131477206264,83.17717534716267,117.38767176708815
36013,Chautauqua County, New York,2023,,124891,441,0.3531079100976051,"Chautauqua County, New York",107.63597438125633,90.73951284567966,109.74302827920573,106.10163278359053
36045,Jefferson County, New York,2023,,114787,47,0.04094540322510388,"Jefferson County, New York",97.56280901980205,103.85796878842315,105.20101334159513,108.8330987568954
36059,Nassau County, New York,2023,,1381715,1139,0.08243378699659482,"Nassau County, New York",46.420114013067405,186.2835217204179,76.02189852049034,104.51687504192634
37133,Onslow County, North Carolina,2023,,213676,295,0.13805949194106967,"Onslow County, North Carolina",94.685684804840335,102.14755714435202,98.45577088554383,115.5322003073506
38035,Grand Forks County, North Dakota,2023,,72708,142,0.19530175496506577,"Grand Forks County, North Dakota",87.89238640050888,110.13165958462744,97.25132631694142,120.19650290071286
45051,Horry County, South Carolina,2023,,397478,192,0.04830456025239132,"Horry County, South Carolina",95.9309444608301,103.4012034116303,98.16260502273113,111.20280347887889
42111,Somerset County, Pennsylvania,2023,,72197,21,0.02908708118065848,"Somerset County, Pennsylvania",98.48970249904443,89.20775148394581,90.52590481266981,108.31514631638295
42133,York County, Pennsylvania,2023,,464640,400,0.08608815426997246,"York County, Pennsylvania",84.82043553567307,112.27712035447891,87.15602039699658,111.98194306374678
45003,Aiken County, South Carolina,2023,,177130,170,0.0959747078416982,"Aiken County, South Carolina",97.51173060387589,101.81019097245232,98.90270401998372,106.00023379510789
45091,York County, South Carolina,2023,,298320,117,0.03921962992759453,"York County, South Carolina",79.46980581426004,122.0531680614447,86.26256067417411,112.59095504747867
47065,Hamilton County, Tennessee,2023,,379864,127,0.03343301813280543,"Hamilton County, Tennessee",88.56067908389696,113.79830714359832,95.40065091405789,108.96118944530225
47059,Greene County, Tennessee,2023,,72577,39,0.05373603207627761,"Greene County, Tennessee",107.03618177785371,87.47562387588829,100.27785818426166,96.94072834090677
48355,Nueces County, Texas,2023,,352289,361,0.10247268577786986,"Nueces County, Texas",103.61164998488105,107.05562017692118,109.01813827813008,86.4179114085718
48215,Hidalgo County, Texas,2023,,898471,1470,0.16361129073726363,"Hidalgo County, Texas",134.58067332987702,88.26691454688367,122.86440725729867,12.667872034381332
48061,Cameron County, Texas,2023,,426710,309,0.07241452040027185,"Cameron County, Texas",130.61871692270975,88.82445155087485,120.4475173711754,24.04080568072149
48479,Webb County, Texas,2023,,269148,234,0.0869410138659771,"Webb County, Texas",123.84751414155163,95.8064402760285,113.97834557359847,25.360604981990917
48039,Brazoria County, Texas,2023,,398938,196,0.04913044132170914,"Brazoria County, Texas",76.99596740849925,129.4273489972642,82.5032829324129,97.6408639015415
48203,Harrison County, Texas,2023,,70895,NA,NA,"Harrison County, Texas",104.14411669182475,99.11292674890676,106.7583029700936,99.23422541577766
49045,Tooele County, Utah,2023,,82051,0,0,"Tooele County, Utah",73.30837772704204,120.00257039996785,71.55886770671921,109.02186938322771
51095,James City County, Virginia,2023,,82654,0,0,"James City County, Virginia",65.11878169057233,139.9784815051848,77.71793321997171,121.11953536220764
51107,Loudoun County, Virginia,2023,,436347,55,0.01260464721884188,"Loudoun County, Virginia",33.84628601614243,197.60617438298002,67.6658837073057,113.69173507018051
53067,Thurston County, Washington,2023,,299003,0,0,"Thurston County, Washington",72.42906551197666,138.94206058760477,89.29069813739927,116.97167112137433
53029,Island County, Washington,2023,,86267,0,0,"Island County, Washington",69.32569080759103,138.4231720586094,82.72916539673207,119.86608850226335
54011,Cabell County, West Virginia,2023,,92082,51,0.05538541734540953,"Cabell County, West Virginia",107.78350244017763,96.06471441975194,115.54128090110561,108.79764062337134
54003,Berkeley County, West Virginia,2023,,132440,0,0,"Berkeley County, West Virginia",90.48794211198751,108.21011326471468,92.14207274803948,107.60857627954492
06057,Nevada County, California,2023,,102037,156,0.15288571792585043,"Nevada County, California",69.05584533519286,148.75904603540013,89.88251825039409,119.57543259993842
05085,Lonoke County, Arkansas,2023,,75944,291,0.3831770778468345,"Lonoke County, Arkansas",93.12289484154748,99.80767352007878,90.02937459133959,107.00698944915793
06007,Butte County, California,2023,,207172,31,0.01496341204409862,"Butte County, California",92.31591646161891,124.70255709417037,108.98830933583474,101.85064366710185
06089,Shasta County, California,2023,,180366,75,0.04158211636339443,"Shasta County, California",89.35635270978909,118.11111132952546,100.60783983021042,110.16161310848508
06047,Merced County, California,2023,,291920,87,0.02980268566730611,"Merced County, California",120.59272298096026,108.71003213921774,121.17284262156606,27.098032970779144
06033,Lake County, California,2023,,67878,115,0.16942160935796577,"Lake County, California",104.00635205068787,111.19384300128846,114.34200064400417,92.31626983142507
06115,Yuba County, California,2023,,85722,0,0,"Yuba County, California",99.15705886642948,116.55409211352895,106.68914536376032,81.42723924192858
08035,Douglas County, Colorado,2023,,383906,319,0.08309325720358629,"Douglas County, Colorado",40.06102754733378,178.70882609565243,66.86262017842932,126.61972944142423
09140,Naugatuck Valley Planning Region, Connecticut,2023,,456128,344,0.07541742668724569,"Naugatuck Valley Planning Region, Connecticut",85.15055981034925,126.35109030487584,98.42255970107865,103.44642004074748
12107,Putnam County, Florida,2023,,75955,0,0,"Putnam County, Florida",123.16942121342741,86.08557060562786,124.26120475017453,87.54192960275431
12001,Alachua County, Florida,2023,,285994,110,0.03846234536388875,"Alachua County, Florida",90.4546489704602,119.79991408370518,108.56098614204015,117.75929427609083
13089,DeKalb County, Georgia,2023,,762992,504,0.06605573846121585,"DeKalb County, Georgia",86.98768210013853,130.4058975044699,105.5053879156538,102.87707537851216
13157,Jackson County, Georgia,2023,,88615,0,0,"Jackson County, Georgia",83.13058117509708,114.21128915723216,79.3742281089272,98.80311371628635
13031,Bulloch County, Georgia,2023,,84327,32,0.03794751384491325,"Bulloch County, Georgia",106.73073727331983,98.80201781748153,116.71518430122086,108.95544872291191
15003,Honolulu County, Hawaii,2023,,989408,1042,0.10531550179501278,"Honolulu County, Hawaii",63.429712311498285,169.83309001927506,92.87728587301393,94.90768802624758
15007,Kauai County, Hawaii,2023,,73851,0,0,"Kauai County, Hawaii",70.8994272938784,152.67362631286352,90.0467095438444,96.45275575606202
18035,Delaware County, Indiana,2023,,112321,230,0.20477025667506524,"Delaware County, Indiana",107.75288929616097,90.46331369235357,111.47062263509237,112.13253922195182
22033,East Baton Rouge Parish, Louisiana,2023,,448467,489,0.10903812320638975,"East Baton Rouge Parish, Louisiana",101.72141615371203,111.0459319613046,117.15122866434788,106.40280118757218
27013,Blue Earth County, Minnesota,2023,,70006,99,0.14141645001856984,"Blue Earth County, Minnesota",90.85136428167245,109.76187509063521,99.95044876470504,116.59627401280581
30031,Gallatin County, Montana,2023,,126409,87,0.06882421346581336,"Gallatin County, Montana",64.4426898414639,142.87402797203444,80.22355342687217,123.86002485966776
34027,Morris County, New Jersey,2023,,514423,491,0.09544674324437284,"Morris County, New Jersey",47.553783643471135,175.54038506073329,75.93988377810946,117.70521923151111
36111,Ulster County, New York,2023,,182333,59,0.03235837725480303,"Ulster County, New York",82.20084230207112,129.1216543960171,97.33747300768285,112.2396738592441
37051,Cumberland County, North Carolina,2023,,337890,69,0.02042084702121992,"Cumberland County, North Carolina",104.98603150981666,100.37163483844792,116.16470295160944,111.59220932938871
37085,Harnett County, North Carolina,2023,,141477,36,0.02544583218473674,"Harnett County, North Carolina",96.38074748984312,104.14793615446803,96.96942558408817,100.74085723365678
37193,Wilkes County, North Carolina,2023,,66013,0,0,"Wilkes County, North Carolina",111.85378691666337,83.90073877752252,101.96340509481416,87.06558186730632
40027,Cleveland County, Oklahoma,2023,,301193,96,0.03187325070635771,"Cleveland County, Oklahoma",87.78404670038826,113.1227939684106,94.81286223242111,111.65558142496472
41017,Deschutes County, Oregon,2023,,208513,171,0.0820092752010666,"Deschutes County, Oregon",70.6921126955466,142.85414758104145,87.86615722751004,115.50753063907018
41047,Marion County, Oregon,2023,,346741,312,0.08998070606014287,"Marion County, Oregon",93.2752786477763,118.30558242343216,98.29348639566908,82.03848768084084
42027,Centre County, Pennsylvania,2023,,157795,62,0.03929148578852309,"Centre County, Pennsylvania",81.6525261661189,126.05396498241898,97.26253936234083,116.06477949701242
42041,Cumberland County, Pennsylvania,2023,,270738,100,0.0369360784226817,"Cumberland County, Pennsylvania",76.5378531641353,120.36170987914075,81.74372168568605,117.41162904188229
42003,Allegheny County, Pennsylvania,2023,,1224825,892,0.07282673034923356,"Allegheny County, Pennsylvania",84.89741212929033,118.6226617383829,99.77910462456524,122.12904732971583
42129,Westmoreland County, Pennsylvania,2023,,351163,187,0.05325162388976059,"Westmoreland County, Pennsylvania",87.5799364224666,103.26645797680138,89.30374439160519,123.70444968862805
45077,Pickens County, South Carolina,2023,,135495,98,0.07232739215469206,"Pickens County, South Carolina",99.77786573897157,99.89944489201025,99.72687037713291,102.42549537607695
45085,Sumter County, South Carolina,2023,,104165,25,0.0240003840061441,"Sumter County, South Carolina",109.86824478837545,93.61667384875558,115.06148869263546,105.13760643799712
45063,Lexington County, South Carolina,2023,,309528,48,0.01550748236023881,"Lexington County, South Carolina",90.07222481811972,107.33660045516514,91.46361387768727,109.96517145200738
45055,Kershaw County, South Carolina,2023,,69905,130,0.1859666690508547,"Kershaw County, South Carolina",98.96700462131803,96.41288764871688,95.65158736574833,107.1901557621308
46103,Pennington County, South Dakota,2023,,115903,0,0,"Pennington County, South Dakota",85.98055991740779,110.83331184448951,90.76084472388568,117.98322770430627
47093,Knox County, Tennessee,2023,,500669,68,0.01358182751478521,"Knox County, Tennessee",87.00753207939991,114.45721197101818,94.1832416671068,112.61507350306185
47001,Anderson County, Tennessee,2023,,80234,392,0.4885709300296632,"Anderson County, Tennessee",96.40891366186808,102.63873971367741,99.78038325203498,110.55792502387897
48157,Fort Bend County, Texas,2023,,916778,627,0.06839169351795092,"Fort Bend County, Texas",65.62164087327386,148.75400520025488,79.90692948581142,103.51220529368153
48257,Kaufman County, Texas,2023,,185690,129,0.06947062308147989,"Kaufman County, Texas",84.79663576092402,123.63546228869279,87.04037159670402,87.23827164893528
48471,Walker County, Texas,2023,,81268,0,0,"Walker County, Texas",111.1253943829151,96.5072168949729,113.74606158326202,86.76971462245584
49057,Weber County, Utah,2023,,271926,386,0.1419503835602333,"Weber County, Utah",78.55880057748513,119.78267745610263,80.95900579943978,110.02847538850882
51087,Henrico County, Virginia,2023,,334760,519,0.15503644401959613,"Henrico County, Virginia",76.86507498678196,129.1381998489727,88.94902631259635,112.9377106511667
51015,Augusta County, Virginia,2023,,78247,76,0.09712832440860351,"Augusta County, Virginia",84.89112021388313,107.84962572170029,81.23823882216425,108.17501828864236
51121,Montgomery County, Virginia,2023,,98666,42,0.04256785518821073,"Montgomery County, Virginia",86.13426616588396,122.40082603363157,103.70872447473633,120.58649363677047
51019,Bedford County, Virginia,2023,,81525,0,0,"Bedford County, Virginia",82.89398831966326,109.62100951794945,80.5216104686697,113.66601394006076
53041,Lewis County, Washington,2023,,86154,195,0.22633888153771156,"Lewis County, Washington",92.95231496179089,109.25522564063164,96.11541135569857,103.95341571266498
55111,Sauk County, Wisconsin,2023,,65920,8,0.01213592233009708,"Sauk County, Wisconsin",85.09668735058455,106.56566888268503,83.6345353770285,113.04759476385388
55035,Eau Claire County, Wisconsin,2023,,107903,169,0.15662215137669944,"Eau Claire County, Wisconsin",83.17186686218548,109.46752439330217,87.65634862703821,121.70085234942637
09110,Capitol Planning Region, Connecticut,2023,,975328,932,0.09555759703402342,"Capitol Planning Region, Connecticut",80.10505136486971,132.98327519220564,96.82403138058046,107.26465412661692
10003,New Castle County, Delaware,2023,,578592,221,0.03819617277805431,"New Castle County, Delaware",80.78816330526192,128.1406267115902,94.92506149338463,112.12468077252191
10005,Sussex County, Delaware,2023,,263509,64,0.02428759549009711,"Sussex County, Delaware",87.73738812138593,115.42567851527153,90.65690207219426,103.75388456396793
11001,District of Columbia, District of Columbia,2023,,678972,137,0.0201775625504439,"District of Columbia, District of Columbia",71.44373697843854,183.94101907589146,131.3843266551173,107.48464085265574
12057,Hillsborough County, Florida,2023,,1535564,852,0.0554844995063703,"Hillsborough County, Florida",88.23213202639579,124.67543887738664,100.36063885469123,100.13368905214342
12009,Brevard County, Florida,2023,,643979,636,0.09876098444203923,"Brevard County, Florida",81.916456669974,120.87400208142174,89.2198921014115,114.99326069072029
12113,Santa Rosa County, Florida,2023,,203162,106,0.05217511148738445,"Santa Rosa County, Florida",76.81059962329688,121.4771767443152,80.11237544105822,114.43566273700208
12131,Walton County, Florida,2023,,86354,0,0,"Walton County, Florida",81.78659929488774,126.06444250071513,90.16698420517078,108.63808311436577
12073,Leon County, Florida,2023,,296913,184,0.061971015078491,"Leon County, Florida",92.62170227345035,119.3302541852347,111.92347006413648,115.84539778674582
13215,Muscogee County, Georgia,2023,,201877,30,0.01486053388944753,"Muscogee County, Georgia",110.64412482472751,100.24880110542549,123.5004903701726,101.60227898983888
13103,Effingham County, Georgia,2023,,71541,28,0.03913839616443718,"Effingham County, Georgia",83.89224811156721,110.85024234654553,83.96531840172334,113.68393297560299
01089,Madison County, Alabama,2023,,412600,465,0.11269995152690256,"Madison County, Alabama",82.5084451136098,119.01591637641567,90.96473621281024,114.78818140582112
04005,Coconino County, Arizona,2023,,144472,1390,0.9621241486239548,"Coconino County, Arizona",92.27205235989845,124.50183285067811,108.74239154416867,97.99778882052752
04027,Yuma County, Arizona,2023,,213221,316,0.14820303816228234,"Yuma County, Arizona",119.88460826236215,92.01759854478934,111.05157414244414,43.11441733271629
04001,Apache County, Arizona,2023,,65036,2545,3.913217295036595,"Apache County, Arizona",137.3054847133663,80.3186645365292,140.93249890655397,63.70870489920356
05131,Sebastian County, Arkansas,2023,,129098,114,0.08830500859811925,"Sebastian County, Arkansas",107.80432588227666,93.25174870142115,106.08027771940414,88.67028850300368
05007,Benton County, Arkansas,2023,,311013,114,0.03665441637487822,"Benton County, Arkansas",81.35311780771842,116.94231551836687,82.13615500673842,100.22806560919088
06073,San Diego County, California,2023,,3269973,1193,0.03648348166789145,"San Diego County, California",65.66268673354892,171.33318557686474,94.4146221050279,86.71594673001962
06065,Riverside County, California,2023,,2492442,1892,0.07590948956886459,"Riverside County, California",85.00139162229338,138.66679953411258,93.91006282760857,68.025849796273
06041,Marin County, California,2023,,254407,204,0.08018647285648586,"Marin County, California",31.757574596340575,228.77862817158822,84.63720576254138,100.82362070272744
06081,San Mateo County, California,2023,,726353,457,0.06291706649521651,"San Mateo County, California",29.62797460898743,234.84374878544662,81.34977422096347,87.20481402193228
06017,El Dorado County, California,2023,,192215,90,0.0468225684780064,"El Dorado County, California",60.427086031083576,157.22623744324738,81.20792231377311,116.43338062582775
08077,Mesa County, Colorado,2023,,159681,0,0,"Mesa County, Colorado",88.17998597514412,112.52113079503238,93.71079097154099,112.96441765891498
08123,Weld County, Colorado,2023,,359442,160,0.04451344027687359,"Weld County, Colorado",77.80061275326372,131.96271242482783,83.56307942622013,94.09169452351625
08069,Larimer County, Colorado,2023,,370771,118,0.03182557427630532,"Larimer County, Colorado",66.68247732406172,146.09394734238327,87.388751192533,123.95126878542665
37031,Carteret County, North Carolina,2023,,69615,145,0.20828844358256124,"Carteret County, North Carolina",84.54164309035899,112.3506744063175,87.7268357900541,117.11470822686996
37019,Brunswick County, North Carolina,2023,,159964,219,0.13690580380585632,"Brunswick County, North Carolina",84.64994542750632,113.35005200563191,86.74670766534406,114.97562946664186
37129,New Hanover County, North Carolina,2023,,238852,292,0.12225143603570413,"New Hanover County, North Carolina",83.1873541543592,124.66008234604791,97.30278513338146,115.84688100797698
37119,Mecklenburg County, North Carolina,2023,,1163701,457,0.03927125610444607,"Mecklenburg County, North Carolina",81.62174777082222,130.59806179846598,95.91370474397715,102.39037154979303
37089,Henderson County, North Carolina,2023,,119230,0,0,"Henderson County, North Carolina",90.44113646157643,109.20487521057905,91.61261324120606,106.84985252940834
38017,Cass County, North Dakota,2023,,196362,140,0.07129689043704994,"Cass County, North Dakota",80.12880140325376,117.57881779845684,90.39190852766433,120.12878191479584
41039,Lane County, Oregon,2023,,381181,106,0.02780831153703883,"Lane County, Oregon",90.530510834426,120.33323100785937,106.36851267252362,112.81594012338138
41051,Multnomah County, Oregon,2023,,789698,344,0.04356095621364116,"Multnomah County, Oregon",76.80624656568992,146.68076683365592,103.03791048727516,106.08084743477075
41035,Klamath County, Oregon,2023,,70003,64,0.09142465322914732,"Klamath County, Oregon",104.7232643976635,100.91593892669728,111.1870774883114,104.03730469074218
42055,Franklin County, Pennsylvania,2023,,157854,159,0.10072598730472462,"Franklin County, Pennsylvania",86.82227960530467,106.39553909394142,84.7744971029554,109.7145193749446
42017,Bucks County, Pennsylvania,2023,,645984,0,0,"Bucks County, Pennsylvania",62.58754575938457,146.17849013997727,78.16023410626167,119.02246994499964
42029,Chester County, Pennsylvania,2023,,549784,264,0.04801885831526563,"Chester County, Pennsylvania",54.644202623209075,159.10093897571682,74.8077226487323,117.91342490730021
44007,Providence County, Rhode Island,2023,,660615,352,0.05328368262906534,"Providence County, Rhode Island",93.36336033883741,123.24370331552387,106.8215019584128,89.47293463025989
45013,Beaufort County, South Carolina,2023,,198979,174,0.08744641394317994,"Beaufort County, South Carolina",77.77557721753547,126.77346412015787,86.64393992915136,116.62765171980571
45007,Anderson County, South Carolina,2023,,213076,178,0.08353826803581821,"Anderson County, South Carolina",99.8658920500313,99.3521088355279,99.5983690852696,102.7225874665775
45043,Georgetown County, South Carolina,2023,,65731,268,0.40772238365459224,"Georgetown County, South Carolina",94.47102862260144,105.31942415450047,97.43979000279896,114.1725476852861
47009,Blount County, Tennessee,2023,,141456,56,0.0395882818685669,"Blount County, Tennessee",87.24175478516058,105.34558575447446,83.02002055209672,106.73846020798857
48167,Galveston County, Texas,2023,,361744,227,0.06275155911362733,"Galveston County, Texas",83.08241022566483,127.52638417328521,94.19428251034341,101.07144615704355
48037,Bowie County, Texas,2023,,91687,203,0.22140543370379664,"Bowie County, Texas",103.65239941101636,96.52943306344514,105.78329690598079,102.20928827040419
04013,Maricopa County, Arizona,2023,,4585871,5241,0.11428581397078112,"Maricopa County, Arizona",83.08325915022698,129.72728188489194,94.04566368945481,96.07872775839215
04021,Pinal County, Arizona,2023,,484239,320,0.0660830705498731,"Pinal County, Arizona",89.85614202765285,113.70817423442351,91.16340905164587,98.04553467257111
17161,Rock Island County, Illinois,2023,,141236,154,0.10903735591492252,"Rock Island County, Illinois",102.9752217762912,96.25386036477398,106.61240065307345,107.31369060643836
17097,Lake County, Illinois,2023,,708760,236,0.0332975901574581,"Lake County, Illinois",71.23573647915005,140.22599074110914,83.28199440711174,101.14464898528408
